Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
728,6,2014-04-05,5175,472,1,0,0,0
742,6,2014-04-05,8144,924,1,0,0,0
756,6,2014-04-05,19143,2871,1,0,0,0
766,6,2014-04-05,6345,578,1,0,0,0
782,6,2014-04-05,6110,568,1,0,0,0
783,6,2014-04-05,5226,523,1,0,0,0
793,6,2014-04-05,4518,465,1,0,0,0
799,6,2014-04-05,10778,987,1,0,0,0
811,6,2014-04-05,3196,576,1,0,0,0
812,6,2014-04-05,2979,354,1,0,0,0
815,6,2014-04-05,9691,934,1,0,0,0
823,6,2014-04-05,3987,408,1,0,0,0
825,6,2014-04-05,4151,517,1,0,0,0
831,6,2014-04-05,9734,1281,1,0,0,0
843,6,2014-04-05,9641,1190,1,0,0,0
845,6,2014-04-05,5122,380,1,0,0,0
849,6,2014-04-05,8071,890,1,0,0,1
875,6,2014-04-05,3250,323,1,0,0,0
881,6,2014-04-05,2524,437,1,0,0,0
895,6,2014-04-05,8781,875,1,0,0,0
897,6,2014-04-05,3553,431,1,0,0,0
903,6,2014-04-05,12556,913,1,0,0,0
904,6,2014-04-05,6335,549,1,0,0,0
936,6,2014-04-05,7592,899,1,0,0,0
951,6,2014-04-05,7101,686,1,0,0,0
963,6,2014-04-05,3606,362,1,0,0,0
973,6,2014-04-05,5249,626,1,0,0,0
983,6,2014-04-05,8778,1289,1,0,0,0
984,6,2014-04-05,6883,974,1,0,0,0
988,6,2014-04-05,3525,560,1,0,0,0
993,6,2014-04-05,5304,525,1,0,0,0
1020,6,2014-04-05,10696,1311,1,0,0,0
1029,6,2014-04-05,1619,241,1,0,0,0
1041,6,2014-04-05,6697,654,1,0,0,0
1046,6,2014-04-05,6104,535,1,0,0,0
1067,6,2014-04-05,4782,469,1,0,0,0
1070,6,2014-04-05,7568,1005,1,0,0,1
1088,6,2014-04-05,2948,298,1,0,0,0
1097,6,2014-04-05,7644,2010,1,0,0,0
1109,6,2014-04-05,3522,318,1,0,0,0
11,5,2014-04-04,8197,1182,1,1,0,0
32,5,2014-04-04,4964,533,1,1,0,0
45,5,2014-04-04,5581,421,1,1,0,0
52,5,2014-04-04,9525,602,1,1,0,0
57,5,2014-04-04,13307,1188,1,1,0,0
71,5,2014-04-04,10932,869,1,1,0,0
87,5,2014-04-04,6787,782,1,1,0,0
89,5,2014-04-04,6997,743,1,1,0,0
97,5,2014-04-04,7736,810,1,1,0,0
102,5,2014-04-04,8443,1182,1,1,0,0
110,5,2014-04-04,4227,551,1,1,0,0
114,5,2014-04-04,6453,676,1,1,0,0
129,5,2014-04-04,9965,1270,1,1,0,0
193,5,2014-04-04,5278,763,1,1,0,0
209,5,2014-04-04,6415,656,1,1,0,0
211,5,2014-04-04,15095,1627,1,1,0,0
219,5,2014-04-04,3321,450,1,1,0,0
221,5,2014-04-04,6780,605,1,1,0,0
232,5,2014-04-04,3843,332,1,1,0,0
266,5,2014-04-04,3436,432,1,1,0,0
275,5,2014-04-04,9661,936,1,1,0,0
276,5,2014-04-04,5008,618,1,1,0,0
290,5,2014-04-04,8392,772,1,1,0,0
293,5,2014-04-04,6879,855,1,1,0,0
297,5,2014-04-04,8440,845,1,1,0,0
307,5,2014-04-04,2889,332,1,1,0,0
319,5,2014-04-04,8276,874,1,1,0,0
320,5,2014-04-04,15141,2048,1,1,0,0
324,5,2014-04-04,5988,724,1,1,0,0
333,5,2014-04-04,8882,1110,1,1,0,0
347,5,2014-04-04,6123,467,1,1,0,0
355,5,2014-04-04,9203,1075,1,1,0,0
356,5,2014-04-04,6483,466,1,1,0,0
362,5,2014-04-04,10073,1204,1,1,0,0
366,5,2014-04-04,6901,662,1,1,0,0
368,5,2014-04-04,10964,765,1,1,0,0
372,5,2014-04-04,10112,882,1,1,0,0
381,5,2014-04-04,9218,1032,1,1,0,0
382,5,2014-04-04,9217,756,1,1,0,0
399,5,2014-04-04,5149,530,1,1,0,0
429,5,2014-04-04,6591,522,1,1,0,0
436,5,2014-04-04,5844,666,1,1,0,0
452,5,2014-04-04,5876,532,1,1,0,0
468,5,2014-04-04,7450,828,1,1,0,0
478,5,2014-04-04,7893,801,1,1,0,0
495,5,2014-04-04,6143,441,1,1,0,0
526,5,2014-04-04,12607,1677,1,1,0,0
529,5,2014-04-04,8691,839,1,1,0,0
530,5,2014-04-04,3531,520,1,1,0,0
540,5,2014-04-04,6494,437,1,1,0,0
546,5,2014-04-04,13819,1707,1,1,0,0
582,5,2014-04-04,7602,916,1,1,0,0
594,5,2014-04-04,4206,496,1,1,0,0
595,5,2014-04-04,15473,1809,1,1,0,0
597,5,2014-04-04,5946,830,1,1,0,0
602,5,2014-04-04,6572,661,1,1,0,0
622,5,2014-04-04,5238,508,1,1,0,0
662,5,2014-04-04,9628,818,1,1,0,1
678,5,2014-04-04,8709,946,1,1,0,0
701,5,2014-04-04,6321,663,1,1,0,0
728,5,2014-04-04,5771,512,1,1,0,0
742,5,2014-04-04,9516,979,1,1,0,0
756,5,2014-04-04,17952,2513,1,1,0,0
766,5,2014-04-04,6745,569,1,1,0,0
782,5,2014-04-04,6416,591,1,1,0,0
783,5,2014-04-04,7391,732,1,1,0,0
793,5,2014-04-04,5946,544,1,1,0,0
799,5,2014-04-04,11415,1022,1,1,0,0
811,5,2014-04-04,3880,646,1,1,0,0
812,5,2014-04-04,6740,844,1,1,0,0
815,5,2014-04-04,10900,1012,1,1,0,0
823,5,2014-04-04,7414,643,1,1,0,0
825,5,2014-04-04,4817,563,1,1,0,0
831,5,2014-04-04,13369,1670,1,1,0,0
843,5,2014-04-04,11144,1236,1,1,0,0
845,5,2014-04-04,6080,423,1,1,0,0
849,5,2014-04-04,9841,961,1,1,0,1
875,5,2014-04-04,5067,481,1,1,0,0
881,5,2014-04-04,5126,731,1,1,0,0
895,5,2014-04-04,10008,947,1,1,0,0
897,5,2014-04-04,4527,382,1,1,0,0
903,5,2014-04-04,13158,902,1,1,0,0
904,5,2014-04-04,6304,505,1,1,0,0
936,5,2014-04-04,7606,957,1,1,0,0
951,5,2014-04-04,9155,843,1,1,0,0
963,5,2014-04-04,10639,1028,1,1,0,0
973,5,2014-04-04,7590,898,1,1,0,0
983,5,2014-04-04,9207,1260,1,1,0,0
984,5,2014-04-04,7107,793,1,1,0,0
988,5,2014-04-04,4727,657,1,1,0,0
993,5,2014-04-04,8791,807,1,1,0,0
1020,5,2014-04-04,9949,1193,1,1,0,0
1029,5,2014-04-04,5544,786,1,1,0,0
1041,5,2014-04-04,6998,763,1,1,0,0
1046,5,2014-04-04,9899,808,1,1,0,0
1067,5,2014-04-04,6051,516,1,1,0,0
1070,5,2014-04-04,8035,1005,1,1,0,1
1088,5,2014-04-04,5700,496,1,1,0,0
1097,5,2014-04-04,10457,2833,1,1,0,0
1109,5,2014-04-04,5314,507,1,1,0,0
11,4,2014-04-03,8657,1214,1,1,0,0
32,4,2014-04-03,4890,525,1,1,0,0
45,4,2014-04-03,5719,432,1,1,0,0
52,4,2014-04-03,8478,509,1,1,0,0
57,4,2014-04-03,12232,1109,1,1,0,0
71,4,2014-04-03,10144,812,1,1,0,0
87,4,2014-04-03,6853,822,1,1,0,0
89,4,2014-04-03,6328,668,1,1,0,0
97,4,2014-04-03,6997,764,1,1,0,0
102,4,2014-04-03,8747,1194,1,1,0,0
110,4,2014-04-03,4486,635,1,1,0,0
114,4,2014-04-03,5188,582,1,1,0,0
129,4,2014-04-03,9769,1166,1,1,0,0
193,4,2014-04-03,5922,885,1,1,0,0
209,4,2014-04-03,6243,648,1,1,0,0
211,4,2014-04-03,14865,1712,1,1,0,0
219,4,2014-04-03,3522,452,1,1,0,0
221,4,2014-04-03,5737,535,1,1,0,0
232,4,2014-04-03,3649,314,1,1,0,0
266,4,2014-04-03,3488,494,1,1,0,0
275,4,2014-04-03,8175,800,1,1,0,0
276,4,2014-04-03,4892,609,1,1,0,0
290,4,2014-04-03,8038,746,1,1,0,0
293,4,2014-04-03,7028,892,1,1,0,0
297,4,2014-04-03,8225,825,1,1,0,0
307,4,2014-04-03,3396,375,1,1,0,0
319,4,2014-04-03,8423,888,1,1,0,0
320,4,2014-04-03,16993,2209,1,1,0,0
324,4,2014-04-03,7314,877,1,1,0,0
333,4,2014-04-03,11236,1444,1,1,0,0
347,4,2014-04-03,5040,397,1,1,0,0
355,4,2014-04-03,10066,1204,1,1,0,0
356,4,2014-04-03,5455,420,1,1,0,0
362,4,2014-04-03,9342,1098,1,1,0,0
366,4,2014-04-03,6489,663,1,1,0,0
368,4,2014-04-03,10840,730,1,1,0,0
372,4,2014-04-03,7743,716,1,1,0,0
381,4,2014-04-03,9983,1093,1,1,0,0
382,4,2014-04-03,7562,650,1,1,0,0
399,4,2014-04-03,5952,594,1,1,0,0
429,4,2014-04-03,5242,411,1,1,0,0
436,4,2014-04-03,5667,651,1,1,0,0
452,4,2014-04-03,5735,512,1,1,0,0
468,4,2014-04-03,6176,660,1,1,0,0
478,4,2014-04-03,7594,775,1,1,0,0
495,4,2014-04-03,5458,418,1,1,0,0
526,4,2014-04-03,13003,1847,1,1,0,0
529,4,2014-04-03,8051,806,1,1,0,0
530,4,2014-04-03,3913,546,1,1,0,0
540,4,2014-04-03,6200,396,1,1,0,0
546,4,2014-04-03,14728,1741,1,1,0,0
582,4,2014-04-03,7688,979,1,1,0,0
594,4,2014-04-03,5058,543,1,1,0,0
595,4,2014-04-03,14115,1638,1,1,0,0
597,4,2014-04-03,5188,773,1,1,0,0
602,4,2014-04-03,6561,678,1,1,0,0
622,4,2014-04-03,4464,449,1,1,0,0
662,4,2014-04-03,8217,779,1,1,0,1
678,4,2014-04-03,7943,935,1,1,0,0
701,4,2014-04-03,5904,645,1,1,0,0
728,4,2014-04-03,5374,469,1,1,0,0
742,4,2014-04-03,8523,883,1,1,0,0
756,4,2014-04-03,16532,2297,1,1,0,0
766,4,2014-04-03,5691,477,1,1,0,0
782,4,2014-04-03,6603,573,1,1,0,0
783,4,2014-04-03,6852,700,1,1,0,0
793,4,2014-04-03,5511,514,1,1,0,0
799,4,2014-04-03,10035,898,1,1,0,0
811,4,2014-04-03,4296,715,1,1,0,0
812,4,2014-04-03,7461,874,1,1,0,0
815,4,2014-04-03,10920,1002,1,1,0,0
823,4,2014-04-03,5725,585,1,1,0,0
825,4,2014-04-03,4062,539,1,1,0,0
831,4,2014-04-03,15370,1881,1,1,0,0
843,4,2014-04-03,9063,1051,1,1,0,0
845,4,2014-04-03,4910,345,1,1,0,0
849,4,2014-04-03,8053,849,1,1,0,1
875,4,2014-04-03,5368,473,1,1,0,0
881,4,2014-04-03,5337,740,1,1,0,0
895,4,2014-04-03,9946,898,1,1,0,0
897,4,2014-04-03,3247,324,1,1,0,0
903,4,2014-04-03,11872,851,1,1,0,0
904,4,2014-04-03,5820,508,1,1,0,0
936,4,2014-04-03,7851,916,1,1,0,0
951,4,2014-04-03,8642,761,1,1,0,0
963,4,2014-04-03,12120,1172,1,1,0,0
973,4,2014-04-03,7936,900,1,1,0,0
983,4,2014-04-03,10021,1315,1,1,0,0
984,4,2014-04-03,6511,734,1,1,0,0
988,4,2014-04-03,4773,775,1,1,0,0
993,4,2014-04-03,7522,768,1,1,0,0
1020,4,2014-04-03,9852,1160,1,1,0,0
1029,4,2014-04-03,6699,949,1,1,0,0
1041,4,2014-04-03,6311,730,1,1,0,0
1046,4,2014-04-03,10013,779,1,1,0,0
1067,4,2014-04-03,5084,446,1,1,0,0
1070,4,2014-04-03,7101,869,1,1,0,1
1088,4,2014-04-03,5708,550,1,1,0,0
1097,4,2014-04-03,10115,2650,1,1,0,0
1109,4,2014-04-03,5822,506,1,1,0,0
11,3,2014-04-02,9507,1300,1,1,0,0
32,3,2014-04-02,5376,551,1,1,0,0
45,3,2014-04-02,5781,393,1,1,0,0
52,3,2014-04-02,7473,495,1,1,0,0
57,3,2014-04-02,12065,1092,1,1,0,0
71,3,2014-04-02,9449,737,1,1,0,0
87,3,2014-04-02,7434,899,1,1,0,0
89,3,2014-04-02,6093,675,1,1,0,0
97,3,2014-04-02,7045,665,1,1,0,0
102,3,2014-04-02,9667,1301,1,1,0,0
110,3,2014-04-02,4871,611,1,1,0,0
114,3,2014-04-02,5979,651,1,1,0,0
129,3,2014-04-02,9695,1166,1,1,0,0
193,3,2014-04-02,6931,1016,1,1,0,0
209,3,2014-04-02,5761,601,1,1,0,0
211,3,2014-04-02,15105,1651,1,1,0,0
219,3,2014-04-02,3560,458,1,1,0,0
221,3,2014-04-02,5711,512,1,1,0,0
232,3,2014-04-02,3040,271,1,1,0,0
266,3,2014-04-02,4056,512,1,1,0,0
275,3,2014-04-02,8407,827,1,1,0,0
276,3,2014-04-02,4495,552,1,1,0,0
290,3,2014-04-02,7886,726,1,1,0,0
293,3,2014-04-02,7569,901,1,1,0,0
297,3,2014-04-02,7705,758,1,1,0,0
307,3,2014-04-02,2872,303,1,1,0,0
319,3,2014-04-02,7603,842,1,1,0,0
320,3,2014-04-02,15935,2168,1,1,0,0
324,3,2014-04-02,7002,809,1,1,0,0
333,3,2014-04-02,11384,1409,1,1,0,0
347,3,2014-04-02,4121,341,1,1,0,0
355,3,2014-04-02,9384,1113,1,1,0,0
356,3,2014-04-02,5694,432,1,1,0,0
362,3,2014-04-02,9687,1213,1,1,0,0
366,3,2014-04-02,6890,655,1,1,0,0
368,3,2014-04-02,11471,796,1,1,0,0
372,3,2014-04-02,9608,793,1,1,0,0
381,3,2014-04-02,10153,1077,1,1,0,0
382,3,2014-04-02,8031,600,1,1,0,0
399,3,2014-04-02,5771,566,1,1,0,0
429,3,2014-04-02,4884,375,1,1,0,0
436,3,2014-04-02,6469,673,1,1,0,0
452,3,2014-04-02,4713,448,1,1,0,0
468,3,2014-04-02,5924,666,1,1,0,0
478,3,2014-04-02,8166,817,1,1,0,0
495,3,2014-04-02,5402,396,1,1,0,0
526,3,2014-04-02,12869,1718,1,1,0,0
529,3,2014-04-02,7664,706,1,1,0,0
530,3,2014-04-02,3341,482,1,1,0,0
540,3,2014-04-02,6441,432,1,1,0,0
546,3,2014-04-02,14541,1751,1,1,0,0
582,3,2014-04-02,8079,938,1,1,0,0
594,3,2014-04-02,5245,577,1,1,0,0
595,3,2014-04-02,16018,1761,1,1,0,0
597,3,2014-04-02,6011,797,1,1,0,0
602,3,2014-04-02,6935,675,1,1,0,0
622,3,2014-04-02,4689,442,1,1,0,0
662,3,2014-04-02,9529,791,1,1,0,0
678,3,2014-04-02,8019,952,1,1,0,0
701,3,2014-04-02,6497,673,1,1,0,0
728,3,2014-04-02,5021,415,1,1,0,0
742,3,2014-04-02,9474,932,1,1,0,0
756,3,2014-04-02,17302,2432,1,1,0,0
766,3,2014-04-02,6117,494,1,1,0,0
782,3,2014-04-02,5305,515,1,1,0,0
783,3,2014-04-02,6562,662,1,1,0,0
793,3,2014-04-02,5427,493,1,1,0,0
799,3,2014-04-02,11181,953,1,1,0,0
811,3,2014-04-02,4504,710,1,1,0,0
812,3,2014-04-02,8236,938,1,1,0,0
815,3,2014-04-02,11024,1032,1,1,0,0
823,3,2014-04-02,6137,617,1,1,0,0
825,3,2014-04-02,4537,513,1,1,0,0
831,3,2014-04-02,16930,2019,1,1,0,0
843,3,2014-04-02,10434,1120,1,1,0,0
845,3,2014-04-02,4361,329,1,1,0,0
849,3,2014-04-02,9076,914,1,1,0,0
875,3,2014-04-02,5552,480,1,1,0,0
881,3,2014-04-02,5701,867,1,1,0,0
895,3,2014-04-02,10475,953,1,1,0,0
897,3,2014-04-02,3004,305,1,1,0,0
903,3,2014-04-02,10879,747,1,1,0,0
904,3,2014-04-02,5150,468,1,1,0,0
936,3,2014-04-02,7805,938,1,1,0,0
951,3,2014-04-02,7991,733,1,1,0,0
963,3,2014-04-02,11307,1043,1,1,0,0
973,3,2014-04-02,6644,825,1,1,0,0
983,3,2014-04-02,8995,1273,1,1,0,0
984,3,2014-04-02,6892,768,1,1,0,0
988,3,2014-04-02,4570,686,1,1,0,0
993,3,2014-04-02,7542,734,1,1,0,0
1020,3,2014-04-02,10616,1256,1,1,0,0
1029,3,2014-04-02,7037,967,1,1,0,0
1041,3,2014-04-02,6253,701,1,1,0,0
1046,3,2014-04-02,9217,710,1,1,0,0
1067,3,2014-04-02,5135,453,1,1,0,0
1070,3,2014-04-02,7597,882,1,1,0,0
1088,3,2014-04-02,6010,535,1,1,0,0
1097,3,2014-04-02,10425,2576,1,1,0,0
1109,3,2014-04-02,5601,485,1,1,0,0
11,2,2014-04-01,9115,1253,1,1,0,0
32,2,2014-04-01,5387,572,1,1,0,0
45,2,2014-04-01,5803,410,1,1,0,0
52,2,2014-04-01,7237,469,1,1,0,0
57,2,2014-04-01,15308,1294,1,1,0,0
71,2,2014-04-01,11541,876,1,1,0,0
87,2,2014-04-01,8191,977,1,1,0,0
89,2,2014-04-01,6986,714,1,1,0,0
97,2,2014-04-01,7428,753,1,1,0,0
102,2,2014-04-01,9912,1370,1,1,0,0
110,2,2014-04-01,5057,641,1,1,0,0
114,2,2014-04-01,5897,633,1,1,0,0
129,2,2014-04-01,9914,1234,1,1,0,0
193,2,2014-04-01,7349,945,1,1,0,0
209,2,2014-04-01,5930,602,1,1,0,0
211,2,2014-04-01,17223,1830,1,1,0,0
219,2,2014-04-01,4153,480,1,1,0,0
221,2,2014-04-01,6108,548,1,1,0,0
232,2,2014-04-01,3528,295,1,1,0,0
266,2,2014-04-01,4309,548,1,1,0,0
275,2,2014-04-01,9039,862,1,1,0,0
276,2,2014-04-01,5518,657,1,1,0,0
290,2,2014-04-01,8997,803,1,1,0,0
293,2,2014-04-01,9223,1026,1,1,0,0
297,2,2014-04-01,8459,834,1,1,0,0
307,2,2014-04-01,3439,377,1,1,0,0
319,2,2014-04-01,9717,989,1,1,0,0
320,2,2014-04-01,18285,2346,1,1,0,0
324,2,2014-04-01,7787,972,1,1,0,0
333,2,2014-04-01,12785,1575,1,1,0,0
347,2,2014-04-01,4384,363,1,1,0,0
355,2,2014-04-01,11430,1256,1,1,0,0
356,2,2014-04-01,5794,444,1,1,0,0
362,2,2014-04-01,10555,1228,1,1,0,0
366,2,2014-04-01,8338,772,1,1,0,0
368,2,2014-04-01,12356,859,1,1,0,0
372,2,2014-04-01,10087,799,1,1,0,0
381,2,2014-04-01,11175,1177,1,1,0,0
382,2,2014-04-01,9652,727,1,1,0,0
399,2,2014-04-01,5601,570,1,1,0,0
429,2,2014-04-01,4542,372,1,1,0,0
436,2,2014-04-01,7537,733,1,1,0,0
452,2,2014-04-01,6823,540,1,1,0,0
468,2,2014-04-01,7118,708,1,1,0,0
478,2,2014-04-01,9931,927,1,1,0,0
495,2,2014-04-01,4773,359,1,1,0,0
526,2,2014-04-01,16132,2067,1,1,0,0
529,2,2014-04-01,9610,833,1,1,0,0
530,2,2014-04-01,3859,565,1,1,0,0
540,2,2014-04-01,5293,395,1,1,0,0
546,2,2014-04-01,15503,1772,1,1,0,0
582,2,2014-04-01,8154,965,1,1,0,0
594,2,2014-04-01,5867,590,1,1,0,0
595,2,2014-04-01,17744,1928,1,1,0,0
597,2,2014-04-01,5865,834,1,1,0,0
602,2,2014-04-01,8880,795,1,1,0,0
622,2,2014-04-01,4783,449,1,1,0,0
662,2,2014-04-01,12393,923,1,1,0,0
678,2,2014-04-01,8411,996,1,1,0,0
701,2,2014-04-01,6480,666,1,1,0,0
728,2,2014-04-01,5126,452,1,1,0,0
742,2,2014-04-01,10187,968,1,1,0,0
756,2,2014-04-01,17564,2501,1,1,0,0
766,2,2014-04-01,6732,567,1,1,0,0
782,2,2014-04-01,5482,502,1,1,0,0
783,2,2014-04-01,7577,689,1,1,0,0
793,2,2014-04-01,6340,560,1,1,0,0
799,2,2014-04-01,12642,1076,1,1,0,0
811,2,2014-04-01,4822,743,1,1,0,0
812,2,2014-04-01,9524,957,1,1,0,0
815,2,2014-04-01,12900,1145,1,1,0,0
823,2,2014-04-01,7473,651,1,1,0,0
825,2,2014-04-01,5245,587,1,1,0,0
831,2,2014-04-01,19334,2107,1,1,0,0
843,2,2014-04-01,10605,1167,1,1,0,0
845,2,2014-04-01,3990,291,1,1,0,0
849,2,2014-04-01,9965,971,1,1,0,0
875,2,2014-04-01,6511,542,1,1,0,0
881,2,2014-04-01,6640,886,1,1,0,0
895,2,2014-04-01,10134,952,1,1,0,0
897,2,2014-04-01,3370,329,1,1,0,0
903,2,2014-04-01,11856,774,1,1,0,0
904,2,2014-04-01,6208,494,1,1,0,0
936,2,2014-04-01,8574,999,1,1,0,0
951,2,2014-04-01,8302,804,1,1,0,0
963,2,2014-04-01,15756,1399,1,1,0,0
973,2,2014-04-01,7647,899,1,1,0,0
983,2,2014-04-01,10327,1300,1,1,0,0
984,2,2014-04-01,6579,759,1,1,0,0
988,2,2014-04-01,5407,747,1,1,0,0
993,2,2014-04-01,7926,834,1,1,0,0
1020,2,2014-04-01,10865,1273,1,1,0,0
1029,2,2014-04-01,8004,1032,1,1,0,0
1041,2,2014-04-01,6418,737,1,1,0,0
1046,2,2014-04-01,10562,753,1,1,0,0
1067,2,2014-04-01,5567,469,1,1,0,0
1070,2,2014-04-01,8249,966,1,1,0,0
1088,2,2014-04-01,6635,571,1,1,0,0
1097,2,2014-04-01,10562,2617,1,1,0,0
1109,2,2014-04-01,6823,590,1,1,0,0
11,1,2014-03-31,12157,1434,1,1,0,0
32,1,2014-03-31,6429,640,1,1,0,0
45,1,2014-03-31,7034,475,1,1,0,0
52,1,2014-03-31,13651,769,1,1,0,0
57,1,2014-03-31,18573,1515,1,1,0,0
71,1,2014-03-31,13838,1006,1,1,0,0
87,1,2014-03-31,9481,1078,1,1,0,0
89,1,2014-03-31,8154,767,1,1,0,0
97,1,2014-03-31,9642,914,1,1,0,0
102,1,2014-03-31,14683,1676,1,1,0,0
110,1,2014-03-31,6104,720,1,1,0,0
114,1,2014-03-31,7279,712,1,1,0,0
129,1,2014-03-31,15221,1496,1,1,0,0
193,1,2014-03-31,8149,1007,1,1,0,0
209,1,2014-03-31,9039,791,1,1,0,0
211,1,2014-03-31,19153,1949,1,1,0,0
219,1,2014-03-31,4543,539,1,1,0,0
221,1,2014-03-31,7040,588,1,1,0,0
232,1,2014-03-31,4977,383,1,1,0,0
266,1,2014-03-31,4213,501,1,1,0,0
275,1,2014-03-31,10299,952,1,1,0,0
276,1,2014-03-31,5870,681,1,1,0,0
290,1,2014-03-31,12505,1009,1,1,0,0
293,1,2014-03-31,9903,1123,1,1,0,0
297,1,2014-03-31,10270,950,1,1,0,0
307,1,2014-03-31,4084,389,1,1,0,0
319,1,2014-03-31,10765,1034,1,1,0,0
320,1,2014-03-31,21885,2562,1,1,0,0
324,1,2014-03-31,12227,1276,1,1,0,0
333,1,2014-03-31,14551,1685,1,1,0,0
347,1,2014-03-31,5537,429,1,1,0,0
355,1,2014-03-31,13351,1445,1,1,0,0
356,1,2014-03-31,6684,473,1,1,0,0
362,1,2014-03-31,11531,1276,1,1,0,0
366,1,2014-03-31,10239,870,1,1,0,0
368,1,2014-03-31,15926,1020,1,1,0,0
372,1,2014-03-31,13977,1016,1,1,0,0
381,1,2014-03-31,13910,1338,1,1,0,0
382,1,2014-03-31,12207,894,1,1,0,0
399,1,2014-03-31,10799,883,1,1,0,0
429,1,2014-03-31,8904,577,1,1,0,0
436,1,2014-03-31,9264,889,1,1,0,0
452,1,2014-03-31,6583,508,1,1,0,0
468,1,2014-03-31,8042,787,1,1,0,0
478,1,2014-03-31,12426,1066,1,1,0,0
495,1,2014-03-31,9788,604,1,1,0,0
526,1,2014-03-31,16867,2059,1,1,0,0
529,1,2014-03-31,10616,955,1,1,0,0
530,1,2014-03-31,4923,621,1,1,0,0
540,1,2014-03-31,10714,637,1,1,0,0
546,1,2014-03-31,18344,1989,1,1,0,0
582,1,2014-03-31,9802,1085,1,1,0,0
594,1,2014-03-31,6643,672,1,1,0,0
595,1,2014-03-31,23286,2171,1,1,0,0
597,1,2014-03-31,8225,962,1,1,0,0
602,1,2014-03-31,10303,914,1,1,0,0
622,1,2014-03-31,5414,532,1,1,0,0
662,1,2014-03-31,14099,1099,1,1,0,0
678,1,2014-03-31,15365,1417,1,1,0,0
701,1,2014-03-31,13265,1059,1,1,0,0
728,1,2014-03-31,8947,656,1,1,0,0
742,1,2014-03-31,13764,1234,1,1,0,0
756,1,2014-03-31,27773,3028,1,1,0,0
766,1,2014-03-31,8189,640,1,1,0,0
782,1,2014-03-31,9508,732,1,1,0,0
783,1,2014-03-31,9227,813,1,1,0,0
793,1,2014-03-31,8552,716,1,1,0,0
799,1,2014-03-31,15335,1231,1,1,0,0
811,1,2014-03-31,5358,824,1,1,0,0
812,1,2014-03-31,10105,1102,1,1,0,0
815,1,2014-03-31,14330,1236,1,1,0,0
823,1,2014-03-31,7368,678,1,1,0,0
825,1,2014-03-31,5902,630,1,1,0,0
831,1,2014-03-31,19747,2132,1,1,0,0
843,1,2014-03-31,13236,1297,1,1,0,0
845,1,2014-03-31,7541,481,1,1,0,0
849,1,2014-03-31,11706,1117,1,1,0,0
875,1,2014-03-31,8121,643,1,1,0,0
881,1,2014-03-31,9142,1088,1,1,0,0
895,1,2014-03-31,12078,1072,1,1,0,0
897,1,2014-03-31,3279,334,1,1,0,0
903,1,2014-03-31,15095,948,1,1,0,0
904,1,2014-03-31,11157,784,1,1,0,0
936,1,2014-03-31,9155,1060,1,1,0,0
951,1,2014-03-31,17204,1276,1,1,0,0
963,1,2014-03-31,17576,1433,1,1,0,0
973,1,2014-03-31,13582,1326,1,1,0,0
983,1,2014-03-31,16458,1695,1,1,0,0
984,1,2014-03-31,10658,980,1,1,0,0
988,1,2014-03-31,6068,808,1,1,0,0
993,1,2014-03-31,14521,1152,1,1,0,0
1020,1,2014-03-31,13494,1472,1,1,0,0
1029,1,2014-03-31,8630,1090,1,1,0,0
1041,1,2014-03-31,7179,803,1,1,0,0
1046,1,2014-03-31,12855,879,1,1,0,0
1067,1,2014-03-31,7908,595,1,1,0,0
1070,1,2014-03-31,10807,1107,1,1,0,0
1088,1,2014-03-31,9766,721,1,1,0,0
1097,1,2014-03-31,10367,2567,1,1,0,0
1109,1,2014-03-31,7618,589,1,1,0,0
11,7,2014-03-30,0,0,0,0,0,0
32,7,2014-03-30,0,0,0,0,0,0
45,7,2014-03-30,0,0,0,0,0,0
52,7,2014-03-30,0,0,0,0,0,0
57,7,2014-03-30,0,0,0,0,0,0
71,7,2014-03-30,0,0,0,0,0,0
87,7,2014-03-30,0,0,0,0,0,0
89,7,2014-03-30,0,0,0,0,0,0
97,7,2014-03-30,0,0,0,0,0,0
102,7,2014-03-30,0,0,0,0,0,0
110,7,2014-03-30,0,0,0,0,0,0
114,7,2014-03-30,0,0,0,0,0,0
129,7,2014-03-30,0,0,0,0,0,0
193,7,2014-03-30,0,0,0,0,0,0
209,7,2014-03-30,1027,129,1,0,0,0
211,7,2014-03-30,0,0,0,0,0,0
219,7,2014-03-30,0,0,0,0,0,0
221,7,2014-03-30,0,0,0,0,0,0
232,7,2014-03-30,0,0,0,0,0,0
266,7,2014-03-30,0,0,0,0,0,0
275,7,2014-03-30,0,0,0,0,0,0
276,7,2014-03-30,0,0,0,0,0,0
290,7,2014-03-30,0,0,0,0,0,0
293,7,2014-03-30,0,0,0,0,0,0
297,7,2014-03-30,0,0,0,0,0,0
307,7,2014-03-30,0,0,0,0,0,0
319,7,2014-03-30,0,0,0,0,0,0
320,7,2014-03-30,0,0,0,0,0,0
324,7,2014-03-30,0,0,0,0,0,0
333,7,2014-03-30,0,0,0,0,0,0
347,7,2014-03-30,0,0,0,0,0,0
355,7,2014-03-30,0,0,0,0,0,0
356,7,2014-03-30,0,0,0,0,0,0
362,7,2014-03-30,0,0,0,0,0,0
